0,0,1.9808142776898152,1,0.9808142776898153
0,1,2.903227247674118,2,0.9032272476741179
0,2,0.9228403758064274,0,0.9228403758064274
0,3,2.855370709045971,2,0.8553707090459712
0,4,1.8489266691965185,1,0.8489266691965185
0,5,1.8950524096727568,1,0.8950524096727567
0,6,1.9199675647091459,1,0.9199675647091458
0,7,1.9258764668079602,1,0.9258764668079602
1,0,3.903227247674118,3,0.9032272476741179
1,1,1.8228578849273647,1,0.8228578849273646
1,2,4.653809678178792,4,0.6538096781787923
1,3,4.655349167369498,4,0.655349167369498
1,4,4.719437565284905,4,0.7194375652849054
1,5,3.738133560543721,3,0.7381335605437214
1,6,1.754417514143059,1,0.7544175141430588
1,7,2.855370709045971,2,0.8553707090459712
1,8,1.9808142776898152,1,0.9808142776898153
2,0,4.719437565284905,4,0.7194375652849054
2,1,1.7083517168525777,1,0.7083517168525777
2,2,2.825075706959911,2,0.8250757069599111
2,3,1.72036975843284,1,0.7203697584328399
2,4,4.763256211484233,4,0.7632562114842331
2,5,1.821614330550871,1,0.821614330550871
2,6,4.748741786616861,4,0.7487417866168613
2,7,4.655349167369498,4,0.655349167369498
2,8,4.653809678178792,4,0.6538096781787923
3,0,2.763256211484233,2,0.7632562114842331
3,1,4.7902042604122945,4,0.7902042604122943
3,2,1.8450353092536216,1,0.8450353092536217
3,3,3.7698238398255497,3,0.7698238398255496
3,4,4.735405420889765,4,0.735405420889765
3,5,2.7916282396682544,2,0.7916282396682544
3,6,2.8033502418408576,2,0.8033502418408573
3,7,4.748741786616861,4,0.7487417866168613
3,8,4.719437565284905,4,0.7194375652849054
4,0,4.7902042604122945,4,0.7902042604122943
4,1,3.861813918664251,3,0.8618139186642509
4,2,4.7902042604122945,4,0.7902042604122943
4,3,5.688231028017678,5,0.688231028017678
4,4,4.7902042604122945,4,0.7902042604122943
4,5,4.830426853550418,4,0.8304268535504179
4,6,4.765184867542809,4,0.7651848675428087
4,7,2.7487417866168613,2,0.7487417866168613
4,8,4.735405420889765,4,0.735405420889765
5,0,5.688231028017678,5,0.688231028017678
5,1,4.7683303435921385,4,0.7683303435921389
5,2,0.8574536654479699,0,0.8574536654479699
5,3,1.8198769226184042,1,0.8198769226184042
5,4,5.72801166132614,5,0.7280116613261403
5,5,4.781534104943992,4,0.7815341049439919
5,6,1.9319304816995304,1,0.9319304816995303
5,7,3.830426853550418,3,0.8304268535504179
5,8,4.7902042604122945,4,0.7902042604122943
6,0,4.72801166132614,4,0.7280116613261403
6,1,4.751405763779105,4,0.7514057637791048
6,2,5.704131882619653,5,0.704131882619653
6,3,4.804267326712539,4,0.8042673267125395
6,4,2.8551591996948797,2,0.8551591996948797
6,5,3.696544365218857,3,0.6965443652188574
6,6,3.8759757358191984,3,0.8759757358191983
6,7,5.688231028017678,5,0.688231028017678
6,8,2.7902042604122945,2,0.7902042604122943
7,0,5.704131882619653,5,0.704131882619653
7,1,3.804127051620254,3,0.8041270516202543
7,2,0.8869662595089784,0,0.8869662595089784
7,3,2.8355943477275374,2,0.8355943477275373
7,4,5.704131882619653,5,0.704131882619653
7,5,3.7872171079301475,3,0.7872171079301478
7,6,5.70613640763,5,0.7061364076300001
7,7,5.688231028017678,5,0.688231028017678
7,8,3.8042673267125395,3,0.8042673267125395
8,0,5.70613640763,5,0.7061364076300001
8,1,4.783165877276591,4,0.7831658772765911
8,2,4.708233839545461,4,0.708233839545461
8,3,5.6712364608190455,5,0.6712364608190453
8,4,5.70613640763,5,0.70613640763
8,5,1.784567759888511,1,0.784567759888511
8,6,5.70613640763,5,0.70613640763
8,7,4.704131882619653,4,0.704131882619653
8,8,5.704131882619653,5,0.704131882619653
9,0,5.70613640763,5,0.7061364076300001
9,1,4.784205980076697,4,0.7842059800766972
9,2,5.70613640763,5,0.70613640763
9,3,5.733826454259365,5,0.7338264542593644
9,4,4.762430698160031,4,0.7624306981600308
9,5,5.737957519085264,5,0.7379575190852645
9,6,4.784534985446213,4,0.7845349854462131
9,7,5.70613640763,5,0.70613640763
9,8,4.70613640763,4,0.70613640763
10,0,5.737957519085264,5,0.7379575190852645
10,1,0.8177761542126577,0,0.8177761542126577
10,2,4.729957052781847,4,0.7299570527818474
10,3,5.766484696900064,5,0.7664846969000644
10,4,5.812423652998244,5,0.8124236529982437
10,5,3.883732802668808,3,0.8837328026688082
10,6,5.717666793513468,5,0.7176667935134675
10,7,4.733826454259365,4,0.7338264542593644
10,8,5.70613640763,5,0.7061364076300001
11,0,5.812423652998244,5,0.8124236529982437
11,1,3.8268049232944534,3,0.8268049232944535
11,2,5.799349655595613,5,0.7993496555956128
11,3,5.787389680648005,5,0.7873896806480043
11,4,0.8575293386725845,0,0.8575293386725845
11,5,1.861849933582957,1,0.861849933582957
11,6,5.784958544720825,5,0.7849585447208252
11,7,3.7664846969000645,3,0.7664846969000644
11,8,5.737957519085264,5,0.7379575190852645
12,0,5.812423652998244,5,0.8124236529982437
12,1,3.8801083136858323,3,0.8801083136858324
12,2,5.828836340784985,5,0.8288363407849848
12,3,4.756427966771824,4,0.7564279667718237
12,4,5.783349590426827,5,0.7833495904268266
12,5,5.755495773623889,5,0.7554957736238891
12,6,5.7358070615946595,5,0.7358070615946593
12,7,4.799349655595613,4,0.7993496555956128
12,8,5.787389680648005,5,0.7873896806480043
13,0,5.828836340784985,5,0.8288363407849848
13,1,5.83106742333898,5,0.8310674233389798
13,2,5.860192421724252,5,0.8601924217242518
13,3,5.828836340784985,5,0.8288363407849849
13,4,3.8477600649667263,3,0.8477600649667261
13,5,5.828836340784985,5,0.8288363407849849
13,6,2.8856005890988787,2,0.8856005890988788
13,7,5.812423652998244,5,0.8124236529982437
13,8,5.787389680648005,5,0.7873896806480043
14,0,5.860192421724252,5,0.8601924217242518
14,1,1.9420994364650412,1,0.9420994364650414
14,2,3.8613287369453166,3,0.8613287369453164
14,3,4.860192421724252,4,0.8601924217242518
14,4,5.860192421724252,5,0.8601924217242518
14,5,1.8605374944742856,1,0.8605374944742856
14,6,5.860851499494271,5,0.8608514994942709
14,7,5.83106742333898,5,0.8310674233389798
14,8,5.828836340784985,5,0.8288363407849849
15,0,4.860851499494271,4,0.8608514994942709
15,1,5.860851499494271,5,0.8608514994942709
15,2,0.9176157478081649,0,0.9176157478081649
15,3,3.917615747808165,3,0.9176157478081649
15,4,0.8608514994942709,0,0.8608514994942709
15,5,0.8608514994942709,0,0.8608514994942709
15,6,5.860851499494271,5,0.8608514994942709
15,7,5.860192421724252,5,0.8601924217242518
15,8,5.860192421724252,5,0.8601924217242518
16,0,1.8608514994942709,1,0.8608514994942709
16,1,1.9176157478081648,1,0.9176157478081649
16,2,3.917615747808165,3,0.9176157478081649
16,3,1.8608514994942709,1,0.8608514994942709
16,4,5.860851499494271,5,0.8608514994942709
16,5,0.9176157478081649,0,0.9176157478081649
16,6,0.9417925568483646,0,0.9417925568483646
16,7,0.8608514994942709,0,0.8608514994942709
16,8,3.8601924217242516,3,0.8601924217242518
17,0,5.860851499494271,5,0.8608514994942709
17,1,1.8608514994942709,1,0.8608514994942709
17,2,1.896656338926852,1,0.8966563389268519
17,3,4.861328736945317,4,0.8613287369453164
17,4,2.860851499494271,2,0.8608514994942709
17,5,1.8608514994942709,1,0.8608514994942709
17,6,0.9176157478081649,0,0.9176157478081649
17,7,5.860192421724252,5,0.8601924217242518
17,8,5.83106742333898,5,0.8310674233389798
18,0,5.860851499494271,5,0.8608514994942709
18,1,1.9417925568483647,1,0.9417925568483646
18,2,1.8613287369453164,1,0.8613287369453164
18,3,0.8608514994942709,0,0.8608514994942709
18,4,1.918791166147738,1,0.9187911661477379
18,5,3.917615747808165,3,0.9176157478081649
18,6,3.8613287369453166,3,0.8613287369453164
18,7,5.860192421724252,5,0.8601924217242518
18,8,5.83106742333898,5,0.8310674233389798
19,0,0.8608514994942709,0,0.8608514994942709
19,1,3.8358321066247854,3,0.8358321066247852
19,2,1.943235751686106,1,0.9432357516861061
19,3,1.9427585142350605,1,0.9427585142350605
19,4,2.917712172760033,2,0.9177121727600326
19,5,1.9116454554829407,1,0.9116454554829408
19,6,5.860851499494271,5,0.8608514994942709
19,7,3.8601924217242516,3,0.8601924217242518
19,8,5.83106742333898,5,0.8310674233389798
20,0,1.8608514994942709,1,0.8608514994942709
20,1,1.8613287369453164,1,0.8613287369453164
20,2,1.8608514994942709,1,0.8608514994942709
20,3,1.9427585142350605,1,0.9427585142350605
20,4,3.9427585142350603,3,0.9427585142350605
20,5,1.8608514994942709,1,0.8608514994942709
20,6,1.9812665766423412,1,0.9812665766423413
20,7,5.83106742333898,5,0.8310674233389798
20,8,4.828836340784985,4,0.8288363407849849
21,0,3.83106742333898,3,0.8310674233389798
21,1,5.828969991423518,5,0.8289699914235186
21,2,1.9137729805891701,1,0.9137729805891701
21,3,3.8442461577010905,3,0.8442461577010906
21,4,4.886532782246813,4,0.8865327822468133
21,5,4.8285143536438895,4,0.8285143536438895
21,6,0.9504925659800534,0,0.9504925659800534
21,7,3.828836340784985,3,0.8288363407849848
21,8,5.828836340784985,5,0.8288363407849849
22,0,5.828969991423518,5,0.8289699914235186
22,1,5.823477438246894,5,0.8234774382468941
22,2,5.858441207401714,5,0.8584412074017139
22,3,5.786422043608095,5,0.786422043608095
22,4,3.841289958482873,3,0.8412899584828727
22,5,3.8499307354612373,3,0.8499307354612373
22,6,3.8857342397374124,3,0.8857342397374126
22,7,3.828836340784985,3,0.8288363407849849
22,8,5.812423652998244,5,0.8124236529982437
23,0,5.858441207401714,5,0.8584412074017139
23,1,1.9645740365414506,1,0.9645740365414505
23,2,3.867260623731827,3,0.8672606237318272
23,3,3.838007235240483,3,0.8380072352404827
23,4,1.9396951249329035,1,0.9396951249329034
23,5,3.828978436304778,3,0.828978436304778
23,6,3.828978436304778,3,0.828978436304778
23,7,5.828969991423518,5,0.8289699914235186
23,8,4.823477438246894,4,0.8234774382468941
24,0,3.858441207401714,3,0.8584412074017139
24,1,1.9108854510455675,1,0.9108854510455676
24,2,1.8865327822468134,1,0.8865327822468133
24,3,3.886108637193324,3,0.886108637193324
24,4,0.9581574838925987,0,0.9581574838925987
24,5,3.831075868220239,3,0.831075868220239
24,6,3.8865327822468134,3,0.8865327822468133
24,7,5.828969991423518,5,0.8289699914235186
24,8,5.812423652998244,5,0.8124236529982437
25,0,4.828969991423518,4,0.8289699914235186
25,1,0.8857342397374126,0,0.8857342397374126
25,2,5.87178371386632,5,0.8717837138663198
25,3,5.852386778435924,5,0.852386778435924
25,4,4.839781399371718,4,0.8397813993717181
25,5,3.8584327625204544,3,0.8584327625204546
25,6,0.9953440687114044,0,0.9953440687114044
25,7,5.812423652998244,5,0.8124236529982437
25,8,5.787389680648005,5,0.7873896806480043
26,0,3.8717837138663196,3,0.8717837138663198
26,1,1.9070129445763124,1,0.9070129445763124
26,2,0.9648895229268137,0,0.9648895229268137
26,3,5.87258225637572,5,0.8725822563757205
26,4,3.8717837138663196,3,0.8717837138663198
26,5,1.9864442857089024,1,0.9864442857089023
