KEY,calibration_points.yaml,507.4723483391584,562.233793994876,uav_1,frameB_0,JSONPointChange,FIXEDOFFSET|2.5168453878349695|1.318874105148323|-0.11179194738940446|337738045
KEY,/ual/set_velocity_prime,26.656380632848542,550.3512586624722,uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|-0.4252309267799661|0.4242438067122625|-0.167094033883896|751352949
