KEY,calibration_points.yaml,252.88272764285722,569.3469309909524,uav_1,frameB_1,JSONPointChange,FIXEDOFFSET|2.029550215800791|-1.6173967706649264|0.39394968528557794|768479472
KEY,/ual/set_velocity_prime,135.83554323640124,232.27922783516433,,twist.linear,JSONPointChange,FIXED|-0.19752019135223775|0.9203899818899177|0.06576679493166071
