KEY,calibration_points.yaml,452.70872839567056,500.7829988205588,,frameB_4,JSONPointChange,FIXEDOFFSET|-2.9245349574361748|-2.418759359016215|-0.3738393332194887|710969304
KEY,/ual/set_velocity_prime,174.24790618497585,289.04493726515966,uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|-0.28389952292837917|0.4851240972442894|0.8579101094261399|23699360
