KEY,calibration_points.yaml,33.57771104955673,533.0147357371662,uav_2,frameB_4,JSONPointChange,FIXEDOFFSET|0.9282240263147661|-0.37464495647240215|-0.1482962647553001|931463669
KEY,/ual/set_velocity_prime,314.7590965482881,364.9629986082873,uav_2,twist.linear,JSONPointChange,FIXED|-0.9850658014548641|-0.35337211830555315|0.5860413527937813
