KEY,/ual/set_velocity_prime,494.7238628714022,536.7479658994527,,twist.linear,JSONPointChange,FIXED|0.7151093723599522|-0.20274978800644772|-0.8463650545118135
KEY,calibration_points.yaml,507.9133387604539,569.2050539702345,uav_1|uav_2,frameB_1,JSONPointChange,FIXEDOFFSET|1.9437518223459564|-2.760612040394601|-0.46828474919992313|846199401
