KEY,/ual/set_velocity_prime,534.5258076226247,536.9150148586194,uav_2,twist.linear,JSONPointChange,FIXED|0.6161279160622755|0.24816682084684594|-0.004604223513075878
KEY,calibration_points.yaml,255.8810593528683,480.1016665095351,uav_1|uav_2,frameB_4,JSONPointChange,FIXEDOFFSET|2.8372772380681113|2.8269361112963693|-0.09383799856734387|686584470
