KEYCONDBOTH,calibration_points.yaml,{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"distance_to_left_wing_base"}]}|{"N":"<bincomp>"|"C":[{"N":".GREATER_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<int>"|"C":[{"N":"1"}]}]}]}]},{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"starting_point_distance"}]}|{"N":"<bincomp>"|"C":[{"N":".GREATER_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<var>"|"C":[{"N":"interrobot_distance"}]}]}]}]},uav_1|uav_2,frameB_1,JSONPointChange,FIXEDOFFSET|0.5321804545195432|1.1489126955519868|0.4182013569897597|103730767
KEYCONDBOTH,/desired_path_prime,{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"distance_to_left_wing_base"}]}|{"N":"<bincomp>"|"C":[{"N":".LESS_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<int>"|"C":[{"N":"3"}]}]}]}]},{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"distance_to_left_wing_base"}]}|{"N":"<bincomp>"|"C":[{"N":".GREATER_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<var>"|"C":[{"N":"distance_to_nose"}]}]}]}]},uav_2,poses,PathPointChanges,RANDOMOFFSET_MULTIPLE|1.743530076274284|1.8201120467978922|1.69144668488403|6|267828083
KEYCONDBOTH,/ual/set_velocity_prime,{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"distance_to_right_wing_base"}]}|{"N":"<bincomp>"|"C":[{"N":".GREATER_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<int>"|"C":[{"N":"18"}]}]}]}]},{"N":"<compcond>"|"C":[{"N":"<basic_cond>"|"C":[{"N":"<var>"|"C":[{"N":"interrobot_distance"}]}|{"N":"<bincomp>"|"C":[{"N":".GREATER_THAN"}]}|{"N":"<expr>"|"C":[{"N":"<int>"|"C":[{"N":"5"}]}]}]}]},uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|0.8841207074963942|-0.18378554058606134|0.7201578138641642|724874848
