uav_1,2.224,0.0,0.0,0.0
uav_2,2.2359999999999998,0.0,0.0,0.0
uav_1,2.2560000000000002,0.0,0.0,0.0
uav_2,2.268,0.0,0.0,0.0
uav_1,2.292,0.0,0.0,0.0
uav_2,2.304,0.0,0.0,0.0
uav_1,2.324,0.0,0.0,0.0
uav_2,2.336,0.0,0.0,0.0
uav_1,2.356,0.0,0.0,0.0
uav_2,2.368,0.0,0.0,0.0
uav_1,2.392,0.0,0.0,0.0
uav_2,2.404,0.0,0.0,0.0
uav_1,2.42,0.0,0.0,0.0
uav_2,2.436,0.0,0.0,0.0
uav_1,2.456,0.0,0.0,0.0
uav_2,2.468,0.0,0.0,0.0
uav_1,2.492,0.0,0.0,0.0
uav_2,2.504,0.0,0.0,0.0
uav_1,2.524,0.0,0.0,0.0
uav_2,2.536,0.0,0.0,0.0
uav_1,2.556,0.0,0.0,0.0
uav_2,2.568,0.0,0.0,0.0
uav_1,2.592,0.0,0.0,0.0
uav_2,2.604,0.0,0.0,0.0
uav_1,2.624,0.0,0.0,0.0
uav_2,2.636,0.0,0.0,0.0
uav_1,2.656,0.0,0.0,0.0
uav_2,2.668,0.0,0.0,0.0
uav_1,2.692,0.0,0.0,0.0
uav_2,2.7039999999999997,0.0,0.0,0.0
uav_1,2.724,0.0,0.0,0.0
uav_2,2.7359999999999998,0.0,0.0,0.0
uav_1,2.7560000000000002,0.0,0.0,0.0
uav_2,2.768,0.0,0.0,0.0
uav_1,2.792,0.0,0.0,0.0
uav_2,2.8040000000000003,0.0,0.0,0.0
uav_1,2.824,0.0,0.0,0.0
uav_2,2.836,0.0,0.0,0.0
uav_1,2.856,0.0,0.0,0.0
uav_2,2.868,0.0,0.0,0.0
uav_1,2.892,0.0,0.0,0.0
uav_2,2.904,0.0,0.0,0.0
uav_1,2.924,0.0,0.0,0.0
uav_2,2.936,0.0,0.0,0.0
uav_1,2.956,0.0,0.0,0.0
uav_2,2.968,0.0,0.0,0.0
uav_1,2.992,0.0,0.0,0.0
uav_2,3.004,0.0,0.0,0.0
uav_1,3.024,0.0,0.0,0.0
uav_2,3.032,0.0,0.0,0.0
uav_1,3.056,1.4846295016468503E-5,-2.2988044293015264E-5,-3.068381829507416E-6
uav_2,3.068,0.0,0.0,0.0
uav_1,3.092,1.9521171634551138E-4,-2.676167350728065E-4,-2.4184815993066877E-4
uav_2,3.104,0.0,0.0,0.0
uav_1,3.124,6.197449401952326E-4,-6.352717755362391E-4,0.0018796969670802355
uav_2,3.136,0.0,0.0,0.0
uav_1,3.156,6.197449401952326E-4,-6.352717755362391E-4,0.0018796969670802355
uav_2,3.168,0.0,0.0,0.0
uav_1,3.192,0.0010948439594358206,-9.503699839115143E-4,0.008923601359128952
uav_2,3.204,0.0,0.0,0.0
uav_1,3.228,0.0013043333310633898,-0.0010090549476444721,0.012018748559057713
uav_2,3.2359999999999998,0.0,0.0,0.0
uav_1,3.2560000000000002,0.0013043333310633898,-0.0010090549476444721,0.012018748559057713
uav_2,3.268,0.0,0.0,0.0
uav_1,3.292,0.0015424195444211364,-0.0010621479013934731,0.015168820507824421
uav_2,3.304,0.0,0.0,0.0
uav_1,3.324,0.0017625074833631516,-0.0010782064637169242,0.018179284408688545
uav_2,3.336,0.0,0.0,0.0
uav_1,3.356,0.001950521138496697,-0.0010845257202163339,0.021213022992014885
uav_2,3.368,0.0,0.0,0.0
uav_1,3.392,0.0024178409948945045,-0.0010019663022831082,0.02852732501924038
uav_2,3.404,0.0,0.0,0.0
uav_1,3.424,0.0024178409948945045,-0.0010019663022831082,0.02852732501924038
uav_2,3.436,0.0,0.0,0.0
uav_1,3.456,0.0026795335579663515,-8.733709109947085E-4,0.031990841031074524
uav_2,3.468,0.0,0.0,0.0
uav_1,3.492,0.003276408649981022,-6.075490382499993E-4,0.03868359327316284
uav_2,3.5,0.0,0.0,0.0
uav_1,3.524,0.003618123009800911,-4.957484779879451E-4,0.042099159210920334
uav_2,3.536,0.0,0.0,0.0
uav_1,3.556,0.003618123009800911,-4.957484779879451E-4,0.042099159210920334
uav_2,3.568,0.0,0.0,0.0
uav_1,3.592,0.0044274404644966125,-2.194564149249345E-4,0.05061729997396469
uav_2,3.604,0.0,0.0,0.0
uav_1,3.624,0.004833580460399389,-5.827880522701889E-5,0.0542345866560936
uav_2,3.636,0.0,0.0,0.0
uav_1,3.656,0.004833580460399389,-5.827880522701889E-5,0.0542345866560936
uav_2,3.668,0.0,0.0,0.0
uav_1,3.692,0.005716272164136171,2.2964683012105525E-4,0.06127149611711502
uav_2,3.7039999999999997,0.0,0.0,0.0
uav_1,3.724,0.005716272164136171,2.2964683012105525E-4,0.06127149611711502
uav_2,3.7359999999999998,0.0,0.0,0.0
uav_1,3.7560000000000002,0.006180652417242527,3.543146012816578E-4,0.06501862406730652
uav_2,3.768,0.0,0.0,0.0
uav_1,3.792,0.0072687347419559956,5.933979409746826E-4,0.07427818328142166
uav_2,3.8040000000000003,0.0,0.0,0.0
uav_1,3.824,0.007785353343933821,7.251854985952377E-4,0.07847699522972107
uav_2,3.836,0.0,0.0,0.0
uav_1,3.856,0.007785353343933821,7.251854985952377E-4,0.07847699522972107
uav_2,3.868,0.0,0.0,0.0
uav_1,3.892,0.008324995636940002,8.442984544672072E-4,0.08275270462036133
uav_2,3.904,0.0,0.0,0.0
uav_1,3.924,0.008917509578168392,9.176603052765131E-4,0.08675584942102432
uav_2,3.936,0.0,0.0,0.0
uav_1,3.956,0.009658599272370338,0.0010798575822263956,0.09164676815271378
uav_2,3.968,0.0,0.0,0.0
uav_1,3.992,0.010310041718184948,0.0011991593055427074,0.09566906839609146
uav_2,4.004,0.0,0.0,0.0
uav_1,4.024,0.011563890613615513,0.001499102683737874,0.10280859470367432
uav_2,4.036,0.0,0.0,0.0
uav_1,4.056,0.011563890613615513,0.001499102683737874,0.10280859470367432
uav_2,4.068,0.0,0.0,0.0
uav_1,4.092,0.013163719326257706,0.0019794004037976265,0.10952968895435333
uav_2,4.104,0.0,0.0,0.0
uav_1,4.124,0.013843193650245667,0.002224754309281707,0.11206129193305969
uav_2,4.136,0.0,0.0,0.0
uav_1,4.156,0.013843193650245667,0.002224754309281707,0.11206129193305969
uav_2,4.168,0.0,0.0,0.0
uav_1,4.192,0.015312468633055687,0.0027439682744443417,0.11753148585557938
uav_2,4.204,0.0,0.0,0.0
uav_1,4.224,0.016046341508626938,0.003045235527679324,0.12018883973360062
uav_2,4.236,8.448371772828978E-6,-1.5034516763989814E-5,6.6085208345612045E-6
uav_1,4.256,0.016046341508626938,0.003045235527679324,0.12018883973360062
uav_2,4.268,2.387775111856172E-6,-4.4604705180972815E-5,-8.013653568923473E-4
uav_1,4.292,0.01696406491100788,0.003381213638931513,0.12318649888038635
uav_2,4.304,7.257037941599265E-5,-9.507442155154422E-5,-0.006202588323503733
uav_1,4.324,0.018574627116322517,0.003918992355465889,0.127109095454216
uav_2,4.336,1.910045393742621E-4,-1.0637247760314494E-4,-0.013431456871330738
uav_1,4.356,0.018574627116322517,0.003918992355465889,0.127109095454216
uav_2,4.368,2.7255102759227157E-4,-1.3012150884605944E-4,-0.01727234572172165
uav_1,4.392,0.020234879106283188,0.004483045544475317,0.12938587367534637
uav_2,4.404,4.1597336530685425E-4,-1.1750400881282985E-4,-0.01849276013672352
uav_1,4.424,0.021124377846717834,0.00472324900329113,0.1304320991039276
uav_2,4.436,5.999678978696465E-4,-1.0759857832454145E-4,-0.018899593502283096
uav_1,4.456,0.021124377846717834,0.00472324900329113,0.1304320991039276
uav_2,4.468,8.282197522930801E-4,-1.2155076547060162E-4,-0.019732601940631866
uav_1,4.492,0.02311546914279461,0.005321118049323559,0.1327132284641266
uav_2,4.5,0.0011030456516891718,-1.6298593254759908E-4,-0.019730327650904655
uav_1,4.524,0.024040179327130318,0.005559705197811127,0.13426275551319122
uav_2,4.536,0.0014077697414904833,-2.1000065316911787E-4,-0.019134458154439926
