KEY,calibration_points.yaml,353.41465148964846,449.54984675518665,uav_2,frameB_0,JSONPointChange,FIXEDOFFSET|-2.2884023793262585|-1.9893974662044014|-0.08900482998768044|444923284
KEY,/desired_path_prime,395.0431002020783,493.6951226445063,uav_1|uav_2,poses,PathPointChanges,RANDOMOFFSET_MULTIPLE|2.3819445444009375|2.5357066077120525|0.43763550934333484|4|1032263700
