KEY,calibration_points.yaml,379.703228903626,450.8658104363992,uav_1,frameB_0,JSONPointChange,FIXEDOFFSET|-1.7424165804834588|2.538925127825859|-0.17527451596629018|100465625
KEY,/desired_path_prime,501.8272835794852,523.3461226300734,uav_1|uav_2,poses,PathPointChanges,RANDOMOFFSET_MULTIPLE|1.3201535797383892|2.5219158689105434|2.844872959173439|6|301787112
