KEY,/ual/set_velocity_prime,467.7209746775252,484.3280308962549,,twist.linear,JSONPointChange,FIXED|-0.2835415339692364|-0.3389116935802392|0.8438627351105392
KEY,/ual/set_velocity_prime,46.24107600463575,192.70695490977855,uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|-0.2686488236163478|-0.4550023022352472|0.9812695870909969|578102899
