KEY,calibration_points.yaml,116.40687788610181,476.5270588908296,,frameB_5,JSONPointChange,FIXEDOFFSET|1.5540544874108937|0.7368411669622512|0.0892843796465338|803891695
KEY,/desired_path_prime,395.0431002020783,493.6951226445063,uav_1|uav_2,poses,PathPointChanges,RANDOMOFFSET_MULTIPLE|2.3819445444009375|2.5357066077120525|0.43763550934333484|4|1032263700
