KEY,/ual/set_velocity_prime,180.06767125671843,432.48261361934374,,twist.linear,JSONPointChange,FIXED|0.8021069897619792|-0.7137876278190476|-0.26246149903051297
KEY,calibration_points.yaml,319.0139405972721,349.2363260093575,,frameB_1,JSONPointChange,FIXEDOFFSET|0.19434142008949706|1.1413187383727683|0.09893708387906386|757339610
