KEY,/ual/set_velocity_prime,76.5376089363938,260.76943034164,uav_1,twist.linear,JSONPointChange,FIXED|0.7287579796073|-0.6531970181539011|0.6078882575955882
KEY,/ual/set_velocity_prime,456.37597610254187,461.06271300048616,uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|-0.5421696972880257|0.7694064581149598|0.22857907689623103|77834578
