KEY,calibration_points.yaml,189.70328894892612,473.66044025470615,uav_2,frameB_0,JSONPointChange,FIXEDOFFSET|-1.7424165804834588|2.538925127825859|-0.17527451596629018|100465625
KEY,/ual/set_velocity_prime,140.2213644885095,450.41468626240976,uav_1|uav_2,twist.linear,JSONPointChange,RANDOMOFFSET|-0.9809866615951504|-0.43356229869707197|0.16275851650126127|17775522
KEY,/ual/set_velocity_prime,2.088788299482529,252.96817089889302,uav_1,twist.linear,JSONPointChange,RANDOMOFFSET|-0.5421696972880257|0.7694064581149598|0.22857907689623103|77834578
KEY,calibration_points.yaml,520.2894891723834,525.4835428025459,uav_1|uav_2,frameB_1,JSONPointChange,FIXEDOFFSET|1.5511788150215775|-1.931443794750869|-0.3729300227163741|313767168
